age,balance,campaign,cons.conf.idx,cons.price.idx,contact,data_source,day,day_of_week,default,duration,education,emp.var.rate,euribor3m,housing,job,loan,marital,month,nr.employed,pdays,poutcome,previous,y,contact_frequency,previous_campaign_success,age_group,has_economic_data,duration_category
54,1378.0,1,,,unknown,bank-full,5.0,,no,240,secondary,,,yes,technician,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,medium
54,184.0,2,,,unknown,bank-full,5.0,,no,673,tertiary,,,no,admin.,no,married,may,,-1,unknown,0,yes,low,no_previous_contact,middle_aged,0,long
50,0.0,3,,,unknown,bank-full,5.0,,no,233,primary,,,no,blue-collar,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,medium
35,0.0,1,,,unknown,bank-full,5.0,,no,1056,secondary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,long
44,1357.0,1,,,unknown,bank-full,5.0,,no,250,secondary,,,yes,services,yes,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,medium
53,19.0,1,,,unknown,bank-full,5.0,,no,252,unknown,,,yes,entrepreneur,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,medium
35,434.0,1,,,unknown,bank-full,5.0,,no,138,primary,,,no,retired,no,single,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,short
60,92.0,1,,,unknown,bank-full,5.0,,no,130,secondary,,,yes,admin.,no,divorced,may,,-1,unknown,0,no,first_contact,no_previous_contact,pre_retirement,0,short
53,1151.0,1,,,unknown,bank-full,5.0,,no,412,secondary,,,yes,admin.,no,divorced,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,long
48,41.0,2,,,unknown,bank-full,5.0,,no,179,secondary,,,yes,unemployed,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
34,51.0,2,,,unknown,bank-full,5.0,,no,19,secondary,,,yes,technician,no,married,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,very_short
54,214.0,2,,,unknown,bank-full,5.0,,no,458,secondary,,,yes,services,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
51,1161.0,1,,,unknown,bank-full,5.0,,no,717,secondary,,,yes,management,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,long
31,37.0,1,,,unknown,bank-full,5.0,,no,313,tertiary,,,yes,services,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,long
35,787.0,2,,,unknown,bank-full,5.0,,no,683,secondary,,,yes,technician,no,divorced,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,long
35,59.0,1,,,unknown,bank-full,5.0,,no,1077,secondary,,,yes,services,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,long
38,253.0,1,,,unknown,bank-full,5.0,,no,416,secondary,,,yes,technician,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,long
36,211.0,2,,,unknown,bank-full,5.0,,no,146,tertiary,,,yes,admin.,no,married,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
58,235.0,1,,,unknown,bank-full,5.0,,no,167,primary,,,yes,retired,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,pre_retirement,0,short
40,4384.0,1,,,unknown,bank-full,5.0,,no,315,unknown,,,yes,services,no,divorced,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,long
54,4080.0,1,,,unknown,bank-full,5.0,,no,140,secondary,,,no,management,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,short
34,53.0,1,,,unknown,bank-full,5.0,,no,346,secondary,,,yes,blue-collar,yes,single,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,long
31,0.0,1,,,unknown,bank-full,5.0,,no,562,tertiary,,,yes,management,no,single,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,long
51,2127.0,1,,,unknown,bank-full,5.0,,no,172,secondary,,,yes,retired,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,short
33,377.0,1,,,unknown,bank-full,5.0,,no,217,tertiary,,,yes,management,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,medium
55,73.0,2,,,unknown,bank-full,5.0,,no,142,tertiary,,,yes,management,no,married,may,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,short
42,445.0,1,,,unknown,bank-full,5.0,,no,67,secondary,,,yes,admin.,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,short
34,243.0,1,,,unknown,bank-full,5.0,,no,291,secondary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,medium
33,307.0,2,,,unknown,bank-full,5.0,,no,309,secondary,,,yes,blue-collar,no,single,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,long
38,155.0,1,,,unknown,bank-full,5.0,,no,248,secondary,,,yes,services,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,medium
50,173.0,1,,,unknown,bank-full,5.0,,no,98,tertiary,,,no,technician,yes,divorced,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,short
43,400.0,1,,,unknown,bank-full,5.0,,no,256,tertiary,,,yes,management,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,medium
61,1428.0,2,,,unknown,bank-full,5.0,,no,82,primary,,,yes,blue-collar,no,divorced,may,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,short
47,219.0,1,,,unknown,bank-full,5.0,,no,577,secondary,,,yes,admin.,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,long
48,7.0,1,,,unknown,bank-full,5.0,,no,286,tertiary,,,yes,self-employed,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,medium
44,575.0,1,,,unknown,bank-full,5.0,,no,477,secondary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,long
35,298.0,2,,,unknown,bank-full,5.0,,no,611,unknown,,,yes,student,no,single,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,long
35,0.0,1,,,unknown,bank-full,5.0,,no,471,secondary,,,yes,services,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,long
50,5699.0,2,,,unknown,bank-full,5.0,,no,381,secondary,,,yes,services,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
41,176.0,1,,,unknown,bank-full,5.0,,no,42,tertiary,,,yes,management,yes,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,very_short
41,517.0,1,,,unknown,bank-full,5.0,,no,251,tertiary,,,yes,management,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,medium
39,257.0,1,,,unknown,bank-full,5.0,,no,408,unknown,,,yes,services,no,single,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,long
42,56.0,1,,,unknown,bank-full,5.0,,no,215,secondary,,,yes,retired,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,medium
38,-390.0,1,,,unknown,bank-full,5.0,,no,287,secondary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,medium
53,330.0,2,,,unknown,bank-full,5.0,,no,216,secondary,,,yes,retired,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,medium
59,195.0,2,,,unknown,bank-full,5.0,,no,366,primary,,,no,housemaid,no,divorced,may,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,long
36,301.0,1,,,unknown,bank-full,5.0,,no,210,secondary,,,yes,services,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,medium
54,-41.0,1,,,unknown,bank-full,5.0,,no,288,primary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,medium
40,483.0,1,,,unknown,bank-full,5.0,,no,168,tertiary,,,yes,technician,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,short
47,28.0,2,,,unknown,bank-full,5.0,,no,338,unknown,,,no,unknown,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
53,13.0,3,,,unknown,bank-full,5.0,,no,410,unknown,,,no,unemployed,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
46,965.0,1,,,unknown,bank-full,5.0,,no,177,primary,,,no,housemaid,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,short
39,378.0,2,,,unknown,bank-full,5.0,,no,127,tertiary,,,yes,management,yes,married,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
40,219.0,1,,,unknown,bank-full,5.0,,no,357,secondary,,,yes,unemployed,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,long
28,324.0,1,,,unknown,bank-full,5.0,,no,175,primary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,young_adult,0,short
35,-69.0,1,,,unknown,bank-full,5.0,,no,300,secondary,,,yes,entrepreneur,no,divorced,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,long
55,0.0,1,,,unknown,bank-full,5.0,,no,136,secondary,,,no,retired,yes,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,pre_retirement,0,short
43,205.0,1,,,unknown,bank-full,5.0,,no,1419,unknown,,,yes,technician,no,divorced,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,long
48,278.0,2,,,unknown,bank-full,5.0,,no,125,primary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
58,1065.0,3,,,unknown,bank-full,5.0,,no,213,unknown,,,yes,management,no,married,may,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,medium
33,34.0,1,,,unknown,bank-full,5.0,,no,27,tertiary,,,yes,management,no,single,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,very_short
36,1033.0,2,,,unknown,bank-full,5.0,,no,238,unknown,,,no,blue-collar,no,married,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,medium
53,1467.0,1,,,unknown,bank-full,5.0,,no,124,secondary,,,yes,services,no,divorced,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,short
47,-12.0,1,,,unknown,bank-full,5.0,,no,18,primary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,very_short
31,388.0,2,,,unknown,bank-full,5.0,,no,730,secondary,,,yes,services,no,married,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,long
57,294.0,2,,,unknown,bank-full,5.0,,no,746,secondary,,,yes,entrepreneur,no,married,may,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,long
53,1827.0,1,,,unknown,bank-full,5.0,,no,121,unknown,,,no,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,short
55,627.0,1,,,unknown,bank-full,5.0,,no,247,primary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,pre_retirement,0,medium
45,25.0,1,,,unknown,bank-full,5.0,,no,40,primary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,very_short
53,315.0,2,,,unknown,bank-full,5.0,,no,181,secondary,,,yes,admin.,no,divorced,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,medium
37,0.0,1,,,unknown,bank-full,5.0,,no,79,primary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,short
44,66.0,1,,,unknown,bank-full,5.0,,no,206,secondary,,,yes,admin.,no,divorced,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,medium
49,-9.0,1,,,unknown,bank-full,5.0,,no,389,primary,,,yes,blue-collar,yes,divorced,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,long
46,349.0,1,,,unknown,bank-full,5.0,,no,127,secondary,,,yes,technician,yes,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,short
43,100.0,1,,,unknown,bank-full,5.0,,no,702,unknown,,,yes,entrepreneur,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,long
38,0.0,1,,,unknown,bank-full,5.0,,no,151,secondary,,,no,admin.,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,short
43,434.0,1,,,unknown,bank-full,5.0,,no,117,secondary,,,yes,technician,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,short
49,3237.0,3,,,unknown,bank-full,5.0,,no,232,tertiary,,,yes,management,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,medium
42,275.0,2,,,unknown,bank-full,5.0,,no,408,unknown,,,no,management,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
22,0.0,2,,,unknown,bank-full,5.0,,no,179,secondary,,,yes,blue-collar,no,single,may,,-1,unknown,0,no,low,no_previous_contact,young_adult,0,short
40,207.0,1,,,unknown,bank-full,5.0,,no,39,tertiary,,,yes,management,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,very_short
39,483.0,1,,,unknown,bank-full,5.0,,no,282,secondary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,medium
51,2248.0,2,,,unknown,bank-full,5.0,,no,714,secondary,,,yes,services,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
49,428.0,1,,,unknown,bank-full,5.0,,no,50,secondary,,,yes,admin.,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,very_short
53,0.0,1,,,unknown,bank-full,5.0,,no,181,secondary,,,yes,blue-collar,yes,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,medium
34,0.0,1,,,unknown,bank-full,5.0,,no,142,secondary,,,yes,services,no,single,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,short
33,140.0,1,,,unknown,bank-full,5.0,,no,227,secondary,,,yes,technician,no,divorced,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,medium
50,297.0,1,,,unknown,bank-full,5.0,,no,119,tertiary,,,yes,management,no,single,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,short
39,279.0,1,,,unknown,bank-full,5.0,,no,361,primary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,long
59,901.0,3,,,unknown,bank-full,5.0,,no,73,secondary,,,yes,entrepreneur,no,divorced,may,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,short
30,2573.0,2,,,unknown,bank-full,5.0,,no,67,secondary,,,yes,technician,no,single,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
36,143.0,1,,,unknown,bank-full,5.0,,no,350,secondary,,,yes,services,yes,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,long
40,475.0,2,,,unknown,bank-full,5.0,,no,332,secondary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
53,70.0,2,,,unknown,bank-full,5.0,,no,611,secondary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
34,318.0,2,,,unknown,bank-full,5.0,,no,113,tertiary,,,yes,management,no,single,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
37,275.0,1,,,unknown,bank-full,5.0,,no,132,secondary,,,yes,technician,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,short
42,742.0,3,,,unknown,bank-full,5.0,,no,58,tertiary,,,yes,management,no,divorced,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,very_short
41,236.0,1,,,unknown,bank-full,5.0,,no,151,primary,,,yes,entrepreneur,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,short
30,25.0,2,,,unknown,bank-full,5.0,,no,89,tertiary,,,yes,student,no,single,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
37,600.0,1,,,unknown,bank-full,5.0,,no,152,tertiary,,,yes,management,no,single,may,,-1,unknown,0,no,first_contact,no_previous_contact,adult,0,short
39,-349.0,2,,,unknown,bank-full,5.0,,no,611,secondary,,,yes,admin.,no,divorced,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,long
41,183.0,2,,,unknown,bank-full,5.0,,no,110,primary,,,yes,blue-collar,yes,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
40,0.0,1,,,unknown,bank-full,5.0,,no,463,primary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,long
42,0.0,2,,,unknown,bank-full,5.0,,no,562,tertiary,,,yes,management,yes,single,may,,-1,unknown,0,yes,low,no_previous_contact,middle_aged,0,long
40,0.0,1,,,unknown,bank-full,5.0,,no,962,primary,,,yes,blue-collar,no,divorced,may,,-1,unknown,0,no,first_contact,no_previous_contact,middle_aged,0,long
57,1078.0,4,,,unknown,bank-full,5.0,,no,10,secondary,,,yes,technician,no,married,may,,-1,unknown,0,no,medium,no_previous_contact,pre_retirement,0,very_short
56,155.0,3,,,unknown,bank-full,5.0,,no,118,secondary,,,no,entrepreneur,no,divorced,may,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,short
37,190.0,2,,,unknown,bank-full,5.0,,no,92,secondary,,,yes,admin.,no,married,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
59,319.0,3,,,unknown,bank-full,5.0,,no,143,secondary,,,yes,retired,no,married,may,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,short
39,-185.0,3,,,unknown,bank-full,5.0,,no,189,secondary,,,yes,services,no,divorced,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,medium
49,47.0,2,,,unknown,bank-full,5.0,,no,234,secondary,,,no,services,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,medium
38,570.0,2,,,unknown,bank-full,5.0,,no,75,secondary,,,yes,services,no,single,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
36,19.0,2,,,unknown,bank-full,5.0,,no,189,tertiary,,,no,self-employed,no,married,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,medium
50,61.0,3,,,unknown,bank-full,5.0,,no,621,primary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
41,-62.0,2,,,unknown,bank-full,5.0,,no,55,secondary,,,yes,admin.,yes,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,very_short
54,258.0,4,,,unknown,bank-full,5.0,,no,310,tertiary,,,no,technician,no,married,may,,-1,unknown,0,no,medium,no_previous_contact,middle_aged,0,long
58,76.0,2,,,unknown,bank-full,5.0,,no,156,primary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,short
30,0.0,2,,,unknown,bank-full,5.0,,no,5,secondary,,,yes,blue-collar,no,single,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,very_short
33,352.0,2,,,unknown,bank-full,5.0,,no,225,secondary,,,yes,admin.,no,single,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,medium
47,368.0,2,,,unknown,bank-full,5.0,,no,125,secondary,,,yes,admin.,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
50,339.0,3,,,unknown,bank-full,5.0,,no,2,tertiary,,,yes,technician,no,single,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,very_short
32,1331.0,2,,,unknown,bank-full,5.0,,no,286,secondary,,,yes,blue-collar,no,married,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,medium
40,672.0,2,,,unknown,bank-full,5.0,,no,164,secondary,,,yes,self-employed,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
37,58.0,2,,,unknown,bank-full,5.0,,no,98,tertiary,,,yes,management,no,married,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,short
54,447.0,2,,,unknown,bank-full,5.0,,no,742,unknown,,,yes,technician,no,single,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,long
24,423.0,3,,,unknown,bank-full,5.0,,no,226,secondary,,,yes,student,no,single,may,,-1,unknown,0,no,low,no_previous_contact,young_adult,0,medium
54,0.0,2,,,unknown,bank-full,5.0,,no,120,tertiary,,,no,management,no,married,may,,-1,unknown,0,no,low,no_previous_contact,middle_aged,0,short
34,19.0,4,,,unknown,bank-full,5.0,,no,362,secondary,,,yes,technician,no,married,may,,-1,unknown,0,no,medium,no_previous_contact,adult,0,long
56,13.0,2,,,unknown,bank-full,5.0,,no,357,primary,,,yes,technician,no,divorced,may,,-1,unknown,0,no,low,no_previous_contact,pre_retirement,0,long
31,3.0,2,,,unknown,bank-full,5.0,,no,200,secondary,,,yes,blue-collar,no,single,may,,-1,unknown,0,no,low,no_previous_contact,adult,0,medium
24,82.0,2,,,unknown,bank-full,5.0,,no,204,secondary,,,yes,student,no,single,may,,-1,unknown,0,no,low,no_previous_contact,young_adult,0,medium
